时间	代码	名称	评级	标题
2025-04-22	830879	基康仪器	增持	2025Q1业绩高增长，夯实水利能源+拓展交通智慧城市
2025-04-22	300810	中科海讯	买入	中科海讯点评报告：海洋强国战略深化，公司行业卡位优势突出
2025-04-22	300129	泰胜风能	买入	24年业绩短期承压，静候国内外风电装机需求释放
2025-04-22	835640	富士达	买入	富士达点评报告：业绩阶段性承压，下游商业卫星发展迅速
2025-04-22	688315	诺禾致源		加强全球服务能力，测序业务稳定发展
2025-04-22	688213	思特威	买入	卓越影像处理，定格精彩瞬间
2025-04-22	300946	恒而达	增持	2024年年报点评：金属切削工具稳健增长，新兴业务持续放量
2025-04-22	600866	星湖科技	买入	2024年年报及2025年一季报点评：利润跃升彰显强劲动能，小品种氨基酸构筑业绩新支点
2025-04-22	603300	海南华铁	买入	Q1出租率回暖带动业绩高增，开拓算力租赁第二成长曲线
2025-04-22	688041	海光信息	增持	一季度维持高速增长，关税扰动利好国产算力
2025-04-22	605090	九丰能源	买入	九丰能源2024年报、2025一季报点评：业绩稳定性高，持续高分红增强长期投资价值
2025-04-22	601133	柏诚股份	买入	收入实现较快增长，在手订单充足下游景气高增
2025-04-22	300638	广和通	买入	2024年年报点评报告：业绩稳健增长，紧抓端侧AI发展新机遇
2025-04-22	600143	金发科技	买入	2024年年报及2025年一季报点评：销量快增推动业绩向好
2025-04-22	603806	福斯特	增持	胶膜龙头地位稳固，电子材料销量高增
2025-04-22	600418	江淮汽车	买入	公司首次覆盖报告：商乘并举齐发力，携手华为共创第二成长曲线
2025-04-22	002230	科大讯飞	买入	2024年年报和2025年一季报点评：一季报略超市场预期，核心业务保持较快增长
2025-04-22	300627	华测导航	买入	公司信息更新报告：2024全年业绩稳健增长，海外市场打开成长空间
2025-04-22	605555	德昌股份	买入	德昌股份2024年点评：多点开花高速增长
2025-04-22	300755	华致酒行	买入	24Q4计提减值表观利润承压，25年期待公司全方位改革成效
2025-04-22	300435	中泰股份		24年受城燃板块计提减值业绩亏损，25Q1业绩表现亮眼
2025-04-22	600584	长电科技	增持	2024年收入同比增长21%，四季度创季度新高
2025-04-22	605009	豪悦护理	买入	2024年年报点评：ODM+自有品牌双驱动，品牌矩阵持续完善
2025-04-22	600054	黄山旅游	买入	“旅游+”已初见成效，未来发展可期
2025-04-22	000601	韶能股份	增持	地域性水电公司 卡位“算力之城”迎来新能源成长
2025-04-22	301093	华兰股份	买入	公司信息更新报告：2024业绩符合预期，经营拐点曙光已至
2025-04-22	605369	拱东医疗		境外收入增长27%，全球化布局，增长可期
2025-04-22	605169	洪通燃气	增持	LNG产销量明显增长，天然气产业链布局进一步加深
2025-04-22	001328	登康口腔	买入	大单品带动线上放量，毛销差优化
2025-04-22	002302	西部建设		毛利率持续承压，营收降幅收窄
2025-04-22	002251	步步高		“胖改”效果优异，公司有望迎来困境反转
2025-04-22	300298	三诺生物	买入	公司信息更新报告：2024年血糖业务稳健增长，CGM海外市场表现亮眼
2025-04-22	603136	天目湖	增持	一季度净利润同比转增，2025年业绩目标积极
2025-04-22	605117	德业股份	买入	首次覆盖报告：新兴市场出海龙头，多途径打造高毛利壁垒
2025-04-22	600419	天润乳业	增持	2024年报点评：业绩符合预期，25年业绩弹性可期
2025-04-22	300593	新雷能	买入	2024年年报及2025年一季报点评：战略性布局数据中心；多领域产能储备迎接复苏
2025-04-22	002850	科达利	买入	四季度业绩超预期，进军人形机器人领域
2025-04-22	600827	百联股份		2024年报点评：成功发行上海首单消费公募REITs，零售主业积极调改、提质增效
2025-04-22	600031	三一重工	买入	2024年报点评：控费效果明显，国际化持续发力助增长
2025-04-22	301248	杰创智能	买入	AI一体机+机器狗+低空，业务转型多面开花
2025-04-22	000963	华东医药	买入	利润增长超预期，产品管线进展积极
2025-04-22	688543	国科军工	买入	弹药业务稳定增长，固体发动机业务实现快速增长
2025-04-22	300634	彩讯股份	买入	2025年一季报点评：业绩符合市场预期，聚焦彩讯“AI 2.0”战略
2025-04-22	002216	三全食品	增持	2024年报及2025年一季报点评：2024年面米制品有一定承压，25Q1边际好转
2025-04-22	300628	亿联网络	买入	2024年年报及2025年一季报点评：持续提升分红比例，Q1业绩因国际扰动短期承压
2025-04-22	000902	新洋丰	增持	2024年报点评报告：高毛利新型复合肥渗透率有望提升，产业链一体化持续推进
2025-04-22	300680	隆盛科技	买入	2024年年报点评报告，归母净利润同比+52.81%，人形机器人布局逐步完善
2025-04-22	300607	拓斯达	持有	2024年利润承压，看好公司产品类业务发展
2025-04-22	688266	泽璟制药		业绩符合预期，抗体平台优势凸显
2025-04-22	688552	航天南湖	买入	2024年年报及2025年一季报点评：1Q25营收同比大增1202%；推进新型军贸出口立项
2025-04-22	002991	甘源食品	买入	公司简评报告：盈利底部已现，海外市场积极开拓
2025-04-22	300433	蓝思科技	增持	盈利能力同比高增，构建多维业绩增长矩阵2025年一季报点评
2025-04-22	603338	浙江鼎力	买入	公司简评报告：臂式系列快速增长，重视海外非贸易摩擦市场开拓力度
2025-04-22	301080	百普赛斯	增持	全年营收同比增长18.6%，单四季度营收及净利润同比大幅改善
2025-04-22	301031	中熔电气	买入	2024年年报及2025年一季报业绩点评：汽车业务发力带动业绩高增，加速拓展新兴领域
2025-04-22	603799	华友钴业	增持	海外项目持续推进，成长弹性释放可期
2025-04-22	000728	国元证券	增持	2024年年报点评：投资收益同比高增，经营业绩再创佳绩
2025-04-22	688258	卓易信息	增持	2024年报业绩点评报告：完善固件+IDE布局，AI+战略持续推进
2025-04-22	000975	山金国际	买入	2025年一季报点评：价格驱动业绩上行，芒市进展顺利
2025-04-22	300601	康泰生物	买入	2024年报及2025年一季报点评：利润短期承压，持续布局新品研发
2025-04-22	300001	特锐德	买入	公司信息更新报告：传统主业控费能力提升，充电网持续贡献利润弹性
2025-04-22	300972	万辰集团	买入	四季度业绩亮眼，量贩零食拓店与业态升级并行
2025-04-22	300761	立华股份	买入	24年公司业绩优秀，畜禽养殖成本行业领先
2025-04-22	688293	奥浦迈		核心业务持续快速增长
2025-04-22	688122	西部超导	增持	25Q1归母同比+54%实现超预期增长，业绩持续增长趋势明显
2025-04-22	688516	奥特维	买入	2024&2025年一季报点评：业绩短期承压，看好海外市场拓展&平台化布局
2025-04-22	300558	贝达药业	买入	产品迭代进入新周期，恩沙替尼出海进展顺利
2025-04-22	688692	达梦数据		受益于信创进程加速，业绩实现较快增长
2025-04-21	002918	蒙娜丽莎	增持	减值敞口逐步出清，费用控制&现金流表现较好
2025-04-21	300638	广和通	买入	公司信息更新报告：业绩稳健增长，端侧AI开启新曲线
2025-04-21	301363	美好医疗	买入	基石业务恢复稳健增长，新发股权激励彰显发展信心
2025-04-21	300012	华测检测	买入	营收、业绩稳健增长，检测龙头有望跨越周期
2025-04-21	601311	骆驼股份	增持	海外与国内业务推进，2024年公司业绩稳定增长
2025-04-21	002487	大金重工	买入	公司深度报告：全球海工装备一流供应商，两海战略进入全面提质期
2025-04-21	002001	新和成	增持	2024年报点评报告：主营产品价格修复增厚业绩，储备项目稳步推进延续增长
2025-04-21	002896	中大力德	增持	减速器毛利率提升明显，公司具备规模化的精密制造能力
2025-04-21	603338	浙江鼎力	持有	2024 earnings way below expectations; outlook remains challenging
2025-04-21	603977	国泰集团	买入	商誉计提影响全年业绩，中长期成长性不改
2025-04-21	002011	盾安环境	买入	公司信息更新报告：2024Q4减值冲回致盈利高增，汽车热管理维持高增
2025-04-21	300729	乐歌股份	买入	扎实推进跨境电商及海外仓业务布局
2025-04-21	002142	宁波银行	买入	公司简评报告：息差、投资及资产质量彰显专业经营优势
2025-04-21	301080	百普赛斯		主营业务经营稳健，持续推进全球化战略
2025-04-21	000404	长虹华意	增持	2024年年报点评：产品结构持续优化，控费效果显著
2025-04-21	002469	三维化学	买入	在手订单充裕，关注化工实业价格的边际变化
2025-04-21	300482	万孚生物	买入	万孚生物年报点评：四大业务稳步推进，海外收入高增长
2025-04-21	688213	思特威	买入	2024年年报&2025年一季报点评：1Q25业绩超预期，智能手机+汽车电子高速增长
2025-04-21	002415	海康威视	买入	2024年年报及2025年一季报点评：AI赋能数字化转型，境外与创新双增明确拐点
2025-04-21	002270	华明装备	买入	公司信息更新报告：业绩持续稳健增长，行业竞争优势稳固
2025-04-21	603919	金徽酒	增持	年报及季报点评：产品结构优化，中高档酒销量增长
2025-04-21	603893	瑞芯微	买入	深度报告：SoC龙头，端侧+机器人中军
2025-04-21	000719	中原传媒	买入	年报点评：主营业务稳健，分红比例大幅提升
2025-04-21	300580	贝斯特	买入	系列点评三：业绩稳健增长 机器人丝杠量产工艺持续完善
2025-04-21	002439	启明星辰	买入	2024年年度报告点评：经营业绩短期承压，中国移动持续赋能
2025-04-21	688196	卓越新能	买入	25Q1业绩继续大幅增长，国内外新需求助力业绩高增长
2025-04-21	688550	瑞联新材	买入	公司信息更新报告：业绩符合预期，OLED材料成为第一大业务板块
2025-04-21	688522	纳睿雷达	增持	2024年报点评：公司业绩表现出色，低空带来更大增量
2025-04-21	003001	中岩大地	增持	业绩大幅增长，战略转型显成效
2025-04-21	603109	神驰机电	买入	渠道、品牌优势明显，产能有望逐步落地
2025-04-21	002044	美年健康	买入	2024年年报业绩点评：经营持续稳健，AI赋能数字化转型
2025-04-21	600795	国电电力	增持	煤电盈利大幅增长，电源项目建设持续推进
2025-04-21	300019	硅宝科技	增持	24年密封胶产销再创新高，25年Q1业绩保持高增
2025-04-21	688389	普门科技	买入	普门科技年报点评：海外稳健增长，试剂业务表现亮眼
2025-04-21	002056	横店东磁	买入	2025一季报点评：25Q1符合预期，三大业务稳健增长
2025-04-21	603214	爱婴室	增持	2024年报业绩点评报告：主业稳健增长，携手万代南梦宫打造第二增长曲线
2025-04-21	600111	北方稀土	买入	2024年年报点评：稀土价格下行拖累全年业绩，Q4显著改善
2025-04-21	002126	银轮股份	买入	2024年年报点评：2024Q4经营整体稳健，全球化发展持续推进
2025-04-21	603239	浙江仙通	买入	25Q1业绩同比+28.38%，在研项目数量可观公司未来可期
2025-04-21	688378	奥来德	买入	中小盘信息更新：8.6代设备迎突破，材料业务稳健增长
2025-04-21	603183	建研院	买入	经营现金流改善，外延并购助增长
2025-04-21	300673	佩蒂股份	买入	公司信息更新报告：2024年出口业务亮眼，新品放量带动毛利率上行
2025-04-21	600031	三一重工	买入	稳健经营，现金流大幅改善
2025-04-21	834599	同力股份	增持	西安同力与新加坡子公司辐射全球，研发投入增加近1倍加码新品技术革新
2025-04-21	000902	新洋丰	买入	业绩稳健增长，产品结构优化升级
2025-04-21	002252	上海莱士	买入	2024年报业绩点评：业绩稳健增长，内生外延聚力
2025-04-21	002372	伟星新材	买入	2024年年报点评报告：业绩短期承压，零售市占率稳步提升
2025-04-21	688099	晶晨股份	买入	2024年年报&2025年一季报点评：营收、利润稳步增长，新品新市场频突破
2025-04-21	300750	宁德时代	买入	龙头地位稳固，业绩稳健增长
2025-04-21	002734	利民股份	买入	公司信息更新报告：归母净利逐季环比大增，看好公司AI+生物合成布局
2025-04-21	001286	陕西能源	增持	电量、煤炭产量及价格下降影响25Q1业绩表现，静待煤电、煤炭项目投产
2025-04-21	600826	兰生股份	增持	存量业务稳健发展，聚焦优势探寻新增长极
2025-04-21	301367	怡和嘉业		去库存接近尾声，股权激励彰显发展信心
2025-04-21	301101	明月镜片	增持	期待AI眼镜业务落地推进
2025-04-21	601179	中国西电	买入	公司事件点评报告：一季度业绩超预期，受益于特高压高景气
2025-04-21	300308	中际旭创	买入	公司信息更新报告：业绩符合预期，充分受益于AI算力基础设施建设
2025-04-21	603171	税友股份	买入	利润端快速增长，AI驱动第二增长曲线
2025-04-21	002541	鸿路钢构	买入	业绩符合预期，智能化改造提速
2025-04-21	600186	莲花控股	买入	从调味品到算力，莲花向“星”别样红
2025-04-21	600862	中航高科	增持	国内航空复材龙头，军民多领域景气共振业绩有望加速释放
2025-04-21	603136	天目湖	增持	2024年报及2025一季报点评：Q1归母净利同增26%，关注新项目进展
2025-04-21	300298	三诺生物		血糖业务稳健发展，海外市场表现亮眼
2025-04-21	603035	常熟汽饰	买入	营收稳健增长，新基地产能持续释放
2025-04-21	601156	东航物流	买入	航空业务经营稳健，分红加码股东回报
2025-04-21	300014	亿纬锂能	增持	年报点评：业绩符合预期，储能出货持续高增长
2025-04-21	301536	星宸科技	买入	份额持续提升
2025-04-21	002028	思源电气	增持	国内外业务景气共振，25年经营目标彰显长期信心
2025-04-21	688680	海优新材	买入	2024年年报及2025年一季报点评：胶膜盈利阶段性承压，汽车业务有望放量
2025-04-21	002550	千红制药	增持	24年利润端实现快速增长，创新管线有望贡献弹性
2025-04-21	301488	豪恩汽电	增持	单四季度收入同比增长26%，智能驾驶产品量价齐升
2025-04-21	688981	中芯国际	买入	中芯国际深度研究报告：晶圆制造龙头，领航国产芯片新征程
2025-04-21	605336	帅丰电器	增持	2024年报点评：经营较为承压，期待国补政策下需求回暖
2025-04-21	600346	恒力石化	买入	公司信息更新报告：公司具备盈利韧性，未来关注业绩弹性和高分红
2025-04-21	300284	苏交科	买入	业绩符合预期，积极布局低空经济
2025-04-21	300433	蓝思科技	买入	25Q1收入稳健增长，盈利能力同比改善
2025-04-21	600419	天润乳业	买入	公司事件点评报告：营收稳健彰显韧性，期待盈利能力修复
2025-04-21	688249	晶合集成	增持	半导体行业景气向好，公司CIS占比快速提升
2025-04-21	603799	华友钴业	买入	2024年年报及2025年一季报点评：业绩创新高，“四重底”成长可期
2025-04-21	301162	国能日新	买入	全年业绩稳定兑现，分布式与电力交易进入机遇期
2025-04-21	300275	梅安森	买入	2024年年度报告点评：业绩实现较快增长，实控人定增彰显信心
2025-04-21	300394	天孚通信	买入	公司信息更新报告：业绩符合预期，积极布局前沿技术领域
2025-04-21	002532	天山铝业	买入	2024年年报点评：Q4业绩创历史新高，产业链一体化再完善
2025-04-21	300100	双林股份	买入	25Q1经营能力持续向上，创新之路亦灿灿
2025-04-21	300354	东华测试	买入	经营稳步向上，机器人力传感器前景广阔
2025-04-21	300972	万辰集团	买入	跑马圈地，盈利向上
2025-04-21	000031	大悦城	买入	公司信息更新报告：营收规模有所收缩，持有型物业表现强劲
2025-04-21	002155	湖南黄金	买入	公司事件点评报告：受益于金锑价格上行，公司业绩大幅增长
2025-04-21	600919	江苏银行	增持	点评报告：盈利增长较快
2025-04-19	300627	华测导航	买入	2024年年报点评：海外市场增长显著，“北斗+”持续赋能产业发展
2025-04-19	300416	苏试试验	买入	经营业绩小幅下降，募投产能陆续释放
2025-04-19	600662	外服控股	买入	传统业务承压拖累盈利能力，外包业务持续增长
2025-04-19	603477	巨星农牧	买入	2024年年报点评：养殖成本持续下降，未来增速可期
2025-04-19	600919	江苏银行	增持	2024年报点评：业绩稳中有升，资产质量稳健
2025-04-19	300622	博士眼镜	买入	2024年年报点评：线上线下全渠道发展，持续发力布局智能眼镜赛道
2025-04-19	000988	华工科技	增持	2024年归母净利润同比增长21%，高速光模块逐步放量
2025-04-19	300218	安利股份	买入	2025平稳顺利开局
2025-04-19	688428	诺诚健华	买入	自免持续突破，关注奥布替尼PMS全球临床进展
2025-04-19	601899	紫金矿业	买入	业绩创历史新高，金、铜量价齐升
2025-04-19	603239	浙江仙通		业绩稳健增长，新增项目持续放量
2025-04-19	688258	卓易信息	买入	2024年年报点评：扣非利润高增，国内AI编程软件龙头有望加速成长
2025-04-19	300470	中密控股	买入	公司事件点评报告：业绩增长符合预期，内生外延双轮驱动成长
2025-04-19	002225	濮耐股份	增持	24年经营承压，看好25年湿法+美国工厂业绩释放
2025-04-19	000963	华东医药	买入	2024年报业绩点评：业绩超预期，费用显著下降
2025-04-18	605589	圣泉集团	买入	公司信息更新报告：Q1业绩高增，先进电子材料及电池材料量价齐升
2025-04-18	000948	南天信息	买入	跨境支付风起，数字人民币占优
2025-04-18	301101	明月镜片	买入	公司信息更新报告：2024年及2025Q1经营稳健向好，大单品持续放量
2025-04-18	300755	华致酒行	买入	公司事件点评报告：业绩短期承压，期待改革成效
2025-04-18	605090	九丰能源	买入	24年年报&25年一季报点评：利润接连新高，分红回购彰显发展信心
2025-04-18	603227	雪峰科技	买入	年报靴子落地，静待民爆产能大增长开启
2025-04-18	600352	浙江龙盛	买入	公司事件点评报告：技术筑基绿色智造，全链协同驱动全球增长
2025-04-18	605499	东鹏饮料	买入	平台化效能加速释放，业绩再超预期
2025-04-18	002658	雪迪龙	买入	环境监测仪器龙头，碳监测有望成为新增长极
2025-04-18	300750	宁德时代	买入	盈利韧性较强，关税政策影响较小
2025-04-18	835185	贝特瑞	增持	北交所信息更新：2024全年负极材料销量突破43万吨，全球化战略稳步推进
2025-04-18	300236	上海新阳	增持	电子化学品订单攀升，项目产能大幅扩充
2025-04-18	300014	亿纬锂能	买入	2024年年报点评：Q4业绩符合市场预期，动储延续高景气度
2025-04-18	002541	鸿路钢构	买入	业绩短暂承压，吨毛利环比提升经营拐点或已出现
2025-04-18	002895	川恒股份	买入	公司事件点评报告：磷酸产销高增构筑公司业绩高增长
2025-04-18	301162	国能日新	买入	2024年年度报告点评：业绩实现较快增长，“四可”要求打开成长空间
2025-04-18	600660	福耀玻璃	买入	2025年一季报点评：经营质量稳步提升，费用率控制有效
2025-04-18	002850	科达利	买入	业绩超预期，主业维持强劲盈利，静待第二增长曲线开启
2025-04-18	603919	金徽酒	增持	公司信息更新报告：良好开局，稳中求进
2025-04-18	600795	国电电力	买入	火电盈利同比改善，大渡河进入投产期
2025-04-18	688143	长盈通	买入	长盈通点评报告：业务多点开花，成长性逐步凸显
2025-04-18	003008	开普检测	增持	2024年报点评：电力二次设备检测服务稳健增长，布局新能源检测业务等待成长
2025-04-18	301363	美好医疗	买入	新业务潜力可期，股权加码彰显成长信心
2025-04-18	836395	朗鸿科技	买入	朗鸿科技首次覆盖报告：电子设备防盗器行业龙头，创新能力卓越
2025-04-18	301398	星源卓镁	增持	公司经营持续改善，镁合金应用加速拓展
2025-04-18	603689	皖天然气	买入	业绩短期承压，城燃业务贡献利润增量
2025-04-18	002429	兆驰股份	买入	收入稳健增长，打造光通信领域第三增长曲线
2025-04-18	002011	盾安环境	买入	盾安环境2024年点评：顺利完成激励目标
2025-04-18	300984	金沃股份	增持	主业保持稳健增长，绝缘轴承套圈受益于新能源汽车高压化
2025-04-18	300908	仲景食品	持有	2024年年报点评：直销增长迅猛，成本局部升高
2025-04-18	603678	火炬电子	买入	新备货周期有望牵引业绩增长，新材料需求端或引来复苏
2025-04-18	300922	天秦装备	买入	包装箱龙头受益于弹药放量，品类扩张打开成长空间
2025-04-18	001283	豪鹏科技	增持	深耕消费电池多年，AI端侧新产品赋能公司长期发展
2025-04-18	603658	安图生物		经营稳健，集采压力下业务韧性凸显
2025-04-18	688293	奥浦迈	增持	产品业务收入同比增长42%，净利润短期承压
2025-04-18	300113	顺网科技	买入	公司信息更新报告：端游及电竞复苏带动业绩回暖，算力云/AI驱动成长
2025-04-18	603501	韦尔股份	买入	年报点评：不断丰富CIS产品矩阵，持续推进车用模拟芯片产品布局
2025-04-18	601000	唐山港	买入	吞吐量有韧性，高分红或持续
2025-04-18	603920	世运电路	买入	2024及2025Q1业绩点评：2024年及25Q1利润大幅增长
2025-04-18	000739	普洛药业	买入	Q1净利率改善，CDMO业务有望逐步进入收获期
2025-04-18	688019	安集科技	持有	业绩符合预期，国产替代前景广阔
2025-04-18	300580	贝斯特	买入	深度报告：三梯次布局 机器人+工业母机蓄势待发
2025-04-18	688257	新锐股份	增持	2024年报点评：业绩符合预期，硬质合金工具&制品业务稳健增长
2025-04-18	000777	中核科技	增持	2024年报点评报告：业绩稳健增长，有望受益核电景气周期
2025-04-18	688258	卓易信息	买入	公司信息更新报告：业绩符合预期，AI+IDE值得期待
2025-04-18	688088	虹软科技	买入	2024年报和25Q1业绩点评：业绩高增长，AI眼镜及智能商拍潜力大
2025-04-18	000963	华东医药	增持	2024年净利YOY+24%，净利端增长好于预期
2025-04-18	300967	晓鸣股份	增持	年报&1季报点评：国内蛋鸡制种行业龙头，受益于雏鸡价格上涨，盈利弹性释放
2025-04-18	688012	中微公司	买入	2024年报点评：营收快速增长，平台化布局加速
2025-04-18	832225	利通科技	增持	年报点评：盈利能力下滑业绩短期承压，新产品持续创新突破保障长期成长
2025-04-18	600817	宇通重工	增持	年报点评：矿用装备和新能源环卫装备表现突出，较大分红力度强化股东回报
2025-04-18	000598	兴蓉环境	买入	主营业务毛利率上行，经营质量稳步提升
2025-04-18	002438	江苏神通	买入	业绩小幅增长，核电新增订单亮眼
2025-04-18	001286	陕西能源	买入	煤矿电厂投运助力业绩新高，产能持续扩张未来可期
2025-04-18	603976	正川股份		中硼硅管制瓶放量，研发布局高端产品
2025-04-18	600377	宁沪高速	买入	聚焦路产主业，探索多元布局
2025-04-18	834682	球冠电缆	增持	北交所信息更新：华东地区销售快速增长，2024实现营收35.85亿元+20.19%
2025-04-18	002463	沪电股份	增持	AI算力基建进入兑现期，季度业绩大幅环增
2025-04-18	003013	地铁设计	买入	业绩提速与分红稳定，长线投资价值凸显
2025-04-18	601369	陕鼓动力	买入	24年经营稳健，股息率进一步提高
2025-04-18	688711	宏微科技	增持	公司简评报告：边际改善信号渐强，车规级领域持续突破
2025-04-18	600050	中国联通	买入	业绩稳健增长，算网数智扩盘提质
2025-04-18	600444	国机通用	增持	业绩符合市场预期，主业持续稳健发展
2025-04-18	689009	九号公司	买入	两轮车和新兴业务表现亮眼，盈利能力改善
2025-04-18	600309	万华化学	买入	技改扩能产销同比增长，成本控制能力与产品竞争力提升
2025-04-18	002709	天赐材料	买入	全年利润率承压，有望触底回升
2025-04-18	601311	骆驼股份		一季报预增超预期，铅酸电池业务进一步向好
2025-04-18	688692	达梦数据	买入	全年收入持续高增，党政及行业市场渗透率不断提升
2025-04-18	002372	伟星新材	增持	业绩符合预期，静待触底信号出现
2025-04-18	301000	肇民科技	增持	业绩稳健增长，期待新领域突破
2025-04-18	605507	国邦医药	买入	业绩稳健增长，动保原料药迎来周期拐点
2025-04-18	002460	赣锋锂业	增持	锂一体化龙头，资源端放量穿越下行周期
2025-04-18	603466	风语筑	买入	2024年年报及2025年一季报点评：Q1表现亮眼，体验经济驱动增长
2025-04-18	601901	方正证券	增持	2024年年报点评：财富管理份额持续提升，归母净利实现连续增长
2025-04-18	600674	川投能源	买入	24年Q4投资收益拖累全年业绩，25年Q1表现亮眼
2025-04-18	600031	三一重工	买入	现金流表现优异，业绩超预期
2025-04-18	301367	怡和嘉业	买入	收入增速逐季恢复，耗材占比显著提升
2025-04-18	002597	金禾实业	买入	1季度业绩高增长，新项目稳步推进
2025-04-18	300768	迪普科技	买入	收入保持稳健增长，AI新业务布局加速
2025-04-18	601728	中国电信	买入	AI智能云新阶段，创新突破新引擎
2025-04-18	300017	网宿科技	买入	CDN龙头，有望受益AI产业发展
2025-04-17	688508	芯朋微	买入	业绩超预期
2025-04-17	603355	莱克电气	买入	公司信息更新报告：零部件业务打造第二曲线，汇兑收益增厚利润
2025-04-17	601155	新城控股	买入	债务风险可控，优质商业助力公司困境反转
2025-04-17	600850	电科数字	买入	2024年年报点评：数字化产品业务持续发力，24年业绩稳步增长
2025-04-17	688692	达梦数据	增持	收入增长超31%，信创加速推进可期
2025-04-17	832662	方盛股份	增持	2024年报点评：24年业绩短期承压，25年有望重回高增
2025-04-17	832735	德源药业	增持	北交所信息更新：1类创新药DYX116三靶点新药协调糖/脂代谢，I期临床已入组
2025-04-17	601801	皖新传媒	增持	稳中求进多元发展，AI+政策保驾护航
2025-04-17	601339	百隆东方	增持	2024年收入增长15%，扣非净利润同比转盈
2025-04-17	601600	中国铝业	买入	电解铝量价齐增，资源保障能力提升
2025-04-17	688519	南亚新材	买入	盈利复苏稳增开新局，算力突破自主迎新章
2025-04-17	688378	奥来德	买入	设备业务拓展，材料持续增长
2025-04-17	601899	紫金矿业	买入	Akyem金矿完成交割，持续挖掘资源潜力
2025-04-17	600153	建发股份	买入	公司信息更新报告：营收规模有所收缩，增强回报保护股东利益
2025-04-17	300623	捷捷微电	买入	2024年归母净利润同比翻倍，看好8寸线产能扩充带动业绩成长
2025-04-17	300768	迪普科技	增持	收入稳定增长，利润率逐步修复可期
2025-04-17	833943	优机股份	增持	定制化机械设备“小巨人”，自主生产+协同制造模式下航空航天业务前景可期
2025-04-17	603501	韦尔股份	买入	营收利润高增长，把握多领域成长新机遇
2025-04-17	601179	中国西电	买入	业务结构持续优化，盈利能力改善明显
2025-04-17	600933	爱柯迪	买入	深度报告：精密铝压铸龙头 全球化+机器人齐驱
2025-04-17	000800	一汽解放	增持	一汽解放首次覆盖：新周期下民族龙头品牌有望续写发展新篇章
2025-04-17	603588	高能环境	买入	高能环境2025年一季报点评：资源化板块优化空间大，业绩有望持续释放
2025-04-17	605499	东鹏饮料	买入	2025年第一季度业绩点评：业绩延续高增，回款仍有余力
2025-04-17	300613	富瀚微	买入	逐步复苏
2025-04-17	600428	中远海特	买入	盈利和分红双创新高，纸浆船和汽车船业务量价齐升
2025-04-17	002487	大金重工	买入	公司事件点评报告：欧洲海工出口提振业绩，量利齐升可期
2025-04-17	603171	税友股份	买入	2024年年报点评：业绩保持韧性，AI合规产品实现突破
2025-04-17	830964	润农节水	增持	2024年报点评：信用减值损失拖累业绩，25年持续发力
2025-04-17	002044	美年健康	买入	AI赋能逐步体现，体检客单价稳步增长
2025-04-17	601668	中国建筑	买入	经营现金流改善，基建新签合同增速快
2025-04-17	603237	五芳斋	增持	公司信息更新报告：2024年主业销售承压，期待2025年经营改善
2025-04-17	603466	风语筑	买入	公司事件点评报告：主业向好 以体验经济为支点撬动业务新增量可期
2025-04-17	689009	九号公司	增持	2024年利润高增长，电动两轮车、割草机等业务有望快速放量
2025-04-17	000962	东方钽业	买入	产品结构优化带动业绩增长，在建项目顺利推进
2025-04-17	688293	奥浦迈	买入	公司信息更新报告：培养基业务维持高增长，CDMO致利润阶段性承压
2025-04-17	600346	恒力石化	买入	烯烃边际改善，关注长期分红潜力
2025-04-17	603161	科华控股	增持	现金流持续改善，有息负债稳步下降
2025-04-17	002046	国机精工	买入	2024年报点评：特种轴承和机床工具快速增长，2025年预算目标增长23.12%
2025-04-17	600588	用友网络	增持	核心产品BIP3占比提升，AI产品有望推动业绩复苏
2025-04-17	688389	普门科技	买入	公司简评报告：试剂业务快速增长，业绩总体稳健
2025-04-17	688536	思瑞浦	买入	公司动态研究报告：细分市场需求成长，加速向综合性模拟芯片厂商迈进
2025-04-17	002439	启明星辰		坚持“AI+安全”融合战略，盈利能力有望恢复
2025-04-17	002895	川恒股份	买入	全年营收利润齐升，产能释放驱动业绩高增
2025-04-17	002299	圣农发展	买入	降本增效，业绩逆势增长
2025-04-17	002372	伟星新材	买入	零售份额提升，同心圆及海外业务拓展显著
2025-04-17	688208	道通科技	买入	事件点评：斩获北美充电桩大单，积极应对关税影响
2025-04-17	600057	厦门象屿	买入	发布股权激励计划草案，上下同心启航向前
2025-04-17	600595	中孚实业	买入	收购中孚实业股权，看好25年电解铝利润释放
2025-04-17	603529	爱玛科技		爱玛科技：产品力提升，核心受益政策增量
2025-04-17	301165	锐捷网络	增持	2024年归母净利润同比增长43%，持续受益数据中心发展
2025-04-17	300119	瑞普生物	买入	2024年年报点评：畜禽动保主业稳健发展，宠物动保板块进一步完善
2025-04-17	300529	健帆生物		24年业绩高增，海外持续推进渠道布局
2025-04-17	002155	湖南黄金	买入	24年报点评：金锑两翼齐飞，业绩有望持续增长
2025-04-17	002960	青鸟消防	增持	2024年年报业绩点评报告：传统主业趋于稳定，新国标背景下市占率有望提升
2025-04-17	688200	华峰测控	买入	测试设备龙头，模拟测试机持续放量，数字测试机打造第二增长曲线
2025-04-17	300666	江丰电子	买入	江丰电子2024年年度报告点评：溅射靶材龙头地位稳固，精密零部件放量
